title,product_id,platform,category_l1,category_l2,category_l3,product_url,price,rating_score,review_count,sold_count,brand,time_stamp
<<<<<<< HEAD
"Mô hình tượng nội thất vật dụng gia đình phòng khách màu vàng trang trí nhà búp bê, stellariva",3136701903,lazada,Hàng Gia Dụng & Đời Sống,Đồ Nội Thất,Nội Thất Phòng Khách,https://www.lazada.vn/products/pdp-i3136701903.html,6105,0.0,0,0,No Brand,2026-05-16 15:44:39
"Hoa hồng mẫu đơn lụa giả đẹp TODOCO decor trang trí phòng khách, nội thất, phong thuỷ cho nhà cửa gồm 2 bông 1 nụ dài 64cm",1350246348,lazada,Hàng Gia Dụng & Đời Sống,Đồ Nội Thất,Nội Thất Phòng Khách,https://www.lazada.vn/products/pdp-i1350246348.html,9500,4.585365853658536,41,0,No Brand,2026-05-16 15:44:39
Kệ gỗ treo tường dây thừng thanh ngang trang trí decor phòng khách nhà cửa café giá để đồ đa năng,2161330357,lazada,Hàng Gia Dụng & Đời Sống,Đồ Nội Thất,Nội Thất Phòng Khách,https://www.lazada.vn/products/pdp-i2161330357.html,14000,5.0,32,0,No Brand,2026-05-16 15:44:39
kittenBaby 1 12 Dollhouse Tủ giày kệ sách Đèn sàn Đồng hồ treo tường Dollhouse phòng khách đồ nội thất trang trí búp bê Nhà Phụ kiện,13388283120,lazada,Hàng Gia Dụng & Đời Sống,Đồ Nội Thất,Nội Thất Phòng Khách,https://www.lazada.vn/products/pdp-i13388283120.html,14757,0.0,0,0,KITTENBABY,2026-05-16 15:44:39
HFTOY 1 12 Dollhouse Tủ giày kệ sách Đèn sàn Đồng hồ treo tường Dollhouse phòng khách đồ nội thất trang trí búp bê Nhà Phụ kiện,13389564076,lazada,Hàng Gia Dụng & Đời Sống,Đồ Nội Thất,Nội Thất Phòng Khách,https://www.lazada.vn/products/pdp-i13389564076.html,14757,0.0,0,0,HFTOY,2026-05-16 15:44:39
"Giỏ Sắt Cài Khung Lưới Trang Trí Đa Năng, Tấm Lưới Sắt Lắp Ghép Decor Phòng Ngủ Phòng Khách",3127014373,lazada,Hàng Gia Dụng & Đời Sống,Đồ Nội Thất,Nội Thất Phòng Khách,https://www.lazada.vn/products/pdp-i3127014373.html,15000,0.0,0,0,No Brand,2026-05-16 15:44:39
JCSYFAC Minature voi rùa con chó bức tượng nhỏ trà Pet Bảng trang trí đồ trang trí kim loại động vật thủ công trang trí nội thất phòng khách,3239842488,lazada,Hàng Gia Dụng & Đời Sống,Đồ Nội Thất,Nội Thất Phòng Khách,https://www.lazada.vn/products/pdp-i3239842488.html,15003,0.0,0,0,JCSYFAC,2026-05-16 15:44:39
KOQZM Hoa Cẩm chướng Nhân Tạo 12 Đầu Bất Cảm Ứng Bó Hoa Cho Giáo Viên Ngày Các Bà Mẹ Ngày Phòng Ngủ Phòng Khách Đảng Trang Trí Nội Thất,13393315153,lazada,Hàng Gia Dụng & Đời Sống,Đồ Nội Thất,Nội Thất Phòng Khách,https://www.lazada.vn/products/pdp-i13393315153.html,15387,0.0,0,0,KOQZM,2026-05-16 15:44:39
HFTOY 1 12 Dollhouse Mini Bàn trà ghế sofa mô hình Dollhouse phòng khách trang trí búp bê Nhà Phụ kiện nội thất,13384683128,lazada,Hàng Gia Dụng & Đời Sống,Đồ Nội Thất,Nội Thất Phòng Khách,https://www.lazada.vn/products/pdp-i13384683128.html,17513,0.0,0,0,HFTOY,2026-05-16 15:44:39
=======
"Mô hình tượng nội thất vật dụng gia đình phòng khách màu vàng trang trí nhà búp bê, stellariva",3136701903,lazada,Hàng Gia Dụng & Đời Sống,Đồ Nội Thất,Nội Thất Phòng Khách,https://www.lazada.vn/products/pdp-i3136701903.html,6105,0.0,0,0,No Brand,2026-05-01 04:33:01
"Hoa hồng mẫu đơn lụa giả đẹp TODOCO decor trang trí phòng khách, nội thất, phong thuỷ cho nhà cửa gồm 2 bông 1 nụ dài 64cm",1350246348,lazada,Hàng Gia Dụng & Đời Sống,Đồ Nội Thất,Nội Thất Phòng Khách,https://www.lazada.vn/products/pdp-i1350246348.html,9500,4.585365853658536,41,0,No Brand,2026-05-01 04:33:01
"Glow-in-the-Dark Star Wall Stickers for Home Decor, Modern Minimalist Style, Perfect for Living Room and Bedroom",13385637689,lazada,Hàng Gia Dụng & Đời Sống,Đồ Nội Thất,Nội Thất Phòng Khách,https://www.lazada.vn/products/pdp-i13385637689.html,13000,0.0,0,0,YONUO,2026-05-01 04:33:01
