title,product_id,platform,category_l1,category_l2,category_l3,product_url,price,rating_score,review_count,sold_count,brand,time_stamp
Dây Silicone Ultimate1 Style cho Huawei Watch 3/4/5/6 & Huawei GT 3/4/5/6 Pro & Huawei Watch Ultimate 1/2 Size 22mm - Hàng Chính Hãng,279256945,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Phụ Kiện Thiết Bị Đeo Thông Minh,https://tiki.vn/product-p279256945.html?spid=279256947,190000,0.0,0,0,DEVO,2026-04-28 11:04:42
Đồng hồ thông minh Amazfit T-Rex Ultra 2 A2550 - Hàng chính hãng,279211960,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Đồng Hồ Thông Minh,https://tiki.vn/product-p279211960.html?spid=279211963,16990000,0.0,0,0,AMAZFIT,2026-04-28 11:04:42
Dây đeo tích hợp vỏ bảo vệ cho Amazfit T-Rex 3 Pro 48mm - Hàng Chính Hãng,278975304,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Phụ Kiện Thiết Bị Đeo Thông Minh,https://tiki.vn/product-p278975304.html?spid=278975306,290000,0.0,0,0,DEVO,2026-04-28 11:04:42
"Dây Đeo Thể Thao Nylon Dux Ducis Dành Cho Apple Watch Ultra 3/2/1, Apple Watch Series 11-1/SE/SE2, Mixture Ultra Series_ Hàng chính hãng",278963231,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Phụ Kiện Thiết Bị Đeo Thông Minh,https://tiki.vn/product-p278963231.html?spid=278963233,290000,0.0,0,0,Dux Ducis,2026-04-28 11:04:42
Ốp Case PC chống va đập cho Amazfit T-Rex 3 - Hàng Chính Hãng,278530055,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Phụ Kiện Thiết Bị Đeo Thông Minh,https://tiki.vn/product-p278530055.html?spid=278530056,120000,5.0,1,1,DEVO,2026-04-28 11:04:42
Bộ 5 Miếng Dán Film HD GOR cho Đồng Hồ Xiaomi Smart Band Mi Band 3/4/5/6/7/8/9/10_ Hàng chính hãng,278309959,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Phụ Kiện Thiết Bị Đeo Thông Minh,https://tiki.vn/product-p278309959.html?spid=278309965,65000,0.0,0,0,Kai Nguyễn,2026-04-28 11:04:42
Dây Silicone Đầu Nối Kim Loại Pioneer cho Apple Watch Ultra 1/2 & Apple Watch Series 4/5/6/7/8/9/SE/10 Size 44/45/46/49mm - Hàng Chính Hãng,277430003,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Phụ Kiện Thiết Bị Đeo Thông Minh,https://tiki.vn/product-p277430003.html?spid=277430005,450000,0.0,0,0,DEVO,2026-04-28 11:04:42
"Máy Dò Phát Hiện Theo Dõi Camera, GPS, Nghe Lén, Định Vị Detector HUITIAN WT09 - Hàng Nhập Khẩu",277357150,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Vòng Đeo Thông Minh - Vòng Theo Dõi Vận Động,https://tiki.vn/product-p277357150.html?spid=277357151,859000,0.0,0,6,ROGTZ,2026-04-28 11:04:42
Dán màn hình 3D GOR cho Apple Watch Series 10 Size 42mm / 46mm (Hộp 2 Miếng) - Hàng Chính Hãng,276957405,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Phụ Kiện Thiết Bị Đeo Thông Minh,https://tiki.vn/product-p276957405.html?spid=276957407,99000,0.0,0,0,DEVO,2026-04-28 11:04:42
Ốp Case Odyssey cho Apple Watch Series 7/8/9 Size 41mm/45mm - Hàng Chính Hãng,276849487,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Phụ Kiện Thiết Bị Đeo Thông Minh,https://tiki.vn/product-p276849487.html?spid=276849493,190000,0.0,0,0,DEVO,2026-04-28 11:04:42
Bộ 2 ốp cho Apple Watch 11/10 RINGKE Slim 46mm / 42mm - Hàng Chính Hãng,276500796,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Phụ Kiện Thiết Bị Đeo Thông Minh,https://tiki.vn/product-p276500796.html?spid=276500806,380000,0.0,0,0,Ringke,2026-04-28 11:04:42
Miếng Dán Cường Lực GOR cho Huawei Watch GT 5 41/46mm & Huawei Watch GT 5 Pro 42/46mm - Hàng Chính Hãng,276364118,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Phụ Kiện Thiết Bị Đeo Thông Minh,https://tiki.vn/product-p276364118.html?spid=276364122,139000,0.0,0,3,DEVO,2026-04-28 11:04:42
Miếng Dán Cường Lực GOR cho Samsung Galaxy Watch Ultra 47mm  - Hàng Chính Hãng,276355061,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Phụ Kiện Thiết Bị Đeo Thông Minh,https://tiki.vn/product-p276355061.html?spid=276355062,139000,0.0,0,2,DEVO,2026-04-28 11:04:42
"Combo 3 miếng dán cường lực cho Samsung Galaxy Watch 7/ Galaxy Watch 8, GOR chống vân tay trầy xước_ Hàng chính hãng",276076834,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Phụ Kiện Thiết Bị Đeo Thông Minh,https://tiki.vn/product-p276076834.html?spid=276078440,159000,0.0,0,0,Kai Nguyễn,2026-04-28 11:04:42
Đế sạc không dây Magnectic Wireless Philips 3 in 1 USB-C DLP8430CB/74 - Hàng chính hãng,275889551,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Phụ Kiện Thiết Bị Đeo Thông Minh,https://tiki.vn/product-p275889551.html?spid=275889553,1350000,0.0,0,0,Philips,2026-04-28 11:04:42
Ốp Case PC Mặt Kính Cường Lực chống va đập cho Xiaomi Mi Band 8 / Xiaomi Mi Band 9 - Hàng Chính Hãng,275623573,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Phụ Kiện Thiết Bị Đeo Thông Minh,https://tiki.vn/product-p275623573.html?spid=275721944,120000,4.5,2,5,DEVO,2026-04-28 11:04:42
"Ốp Case Siêu Mỏng Kai Thinfit Dành cho Apple Watch Series 9/ 8/ 7/ 6/ Apple Watch SE/ Apple Watch Series 5/4 Size 40/41mm, 44/45mm- Hàng Chính Hãng",275424838,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Phụ Kiện Thiết Bị Đeo Thông Minh,https://tiki.vn/product-p275424838.html?spid=275424842,79000,0.0,0,9,Kai Nguyễn,2026-04-28 11:04:42
Ốp Case tích hợp dây đeo Simple bảo vệ cho Apple Watch Ultra / Apple Watch Ultra 2 Size 49mm - Hàng Chính Hãng,275264243,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Phụ Kiện Thiết Bị Đeo Thông Minh,https://tiki.vn/product-p275264243.html?spid=275264244,190000,0.0,0,0,DEVO,2026-04-28 11:04:42
Ốp Case tích hợp dây đeo Simple Nhám bảo vệ cho Apple Watch Ultra / Apple Watch Ultra 2 Size 49mm - Hàng Chính Hãng,274717900,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Phụ Kiện Thiết Bị Đeo Thông Minh,https://tiki.vn/product-p274717900.html?spid=274717901,190000,0.0,0,0,DEVO,2026-04-28 11:04:42
"Miếng Dàn Màn Hình Dux Ducis Dành Cho Apple Watch 10/ 9 / 8 / 7 / 6 / 5 / 4 / SE / SE 2, Chất liệu PMMA, bộ 2 miếng_ Hàng chính hãng",274378835,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Phụ Kiện Thiết Bị Đeo Thông Minh,https://tiki.vn/product-p274378835.html?spid=274378839,99000,5.0,1,1,Dux Ducis,2026-04-28 11:04:42
"Dây Nylon Loop Wave cho Apple Watch Series 1/2/3/4/5/6/7/8/9/SE1,2 & Apple Watch Ultra 1/2 Size 38/40/41/42/44/45/49mm - Hàng Chính Hãng",273896193,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Phụ Kiện Thiết Bị Đeo Thông Minh,https://tiki.vn/product-p273896193.html?spid=273896234,199000,4.0,1,3,DEVO,2026-04-28 11:04:42
"Dây Da Bò Khóa Đôi cho Apple Watch Series 1/2/3/4/5/6/7/8/9/SE1,2 & Apple Watch Ultra 1/2 Size 38/40/41/42/44/45/49mm - Hàng Chính Hãng",273895272,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Phụ Kiện Thiết Bị Đeo Thông Minh,https://tiki.vn/product-p273895272.html?spid=273895402,550000,0.0,0,1,DEVO,2026-04-28 11:04:42
"Dây Da Bò Nailed cho Apple Watch Series 1/2/3/4/5/6/7/8/9/SE1,2 & Apple Watch Ultra 1/2 Size 38/40/41/42/44/45/49mm - Hàng Chính Hãng",273893628,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Phụ Kiện Thiết Bị Đeo Thông Minh,https://tiki.vn/product-p273893628.html?spid=273893630,550000,0.0,0,1,DEVO,2026-04-28 11:04:42
Kính Cường Lực IPHONE 15 Pro/ 15 Pro Max WIWU Trong Suốt/ Chống Vân Tay/ Chống Va Đập/ Lưới Loa Chống Bụi Bẩn - Hàng Chính Hãng,272075641,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Phụ Kiện Thiết Bị Đeo Thông Minh,https://tiki.vn/product-p272075641.html?spid=272177856,152888,0.0,0,0,WIWU,2026-04-28 11:04:42
"Cáp sạc thay thế cho các dòng đồng hồ COROS Pace 2, Apex, Apex Pro, Apex 42  Coros Vertix, Vertix 2- Hàng Chính Hãng",271100224,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Phụ Kiện Thiết Bị Đeo Thông Minh,https://tiki.vn/product-p271100224.html?spid=271100225,199000,5.0,3,8,Kai Nguyễn,2026-04-28 11:04:42
"Miếng dán kính cường lực kèm khung tự dán cho iPhone 12 13 14 Pro Max 14 Plus hiệu WiWU iVista - vát cạnh 2.5D, chống bám vân tay,  mỏng 0.3mm - Hàng nhập khẩu",270510769,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Phụ Kiện Thiết Bị Đeo Thông Minh,https://tiki.vn/product-p270510769.html?spid=270510771,189000,0.0,0,0,WIWU,2026-04-28 11:04:42
"Dây Da Sáp Dầu Kai.N Dành Cho Apple Watch Ultra / Apple Watch Series 1-8/SE/SE2022, Kai.N Classic Italia Leather - Hàng Chính Hãng",252950919,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Phụ Kiện Thiết Bị Đeo Thông Minh,https://tiki.vn/product-p252950919.html?spid=252950933,489000,0.0,0,0,Kai Nguyễn,2026-04-28 11:04:42
"Dock đế sạc không dây magnetic sạc nhanh 2.5W hỗ trợ sạc MFI cho Apple Watch series 1 / 2 / 3 / 4 / 5 / 6 / 7 / 8 / SE / watch ultra 49mm đầu USB Cm / Type C hiệu Wiwu M16 Pro sạc được cho Apple Watch tất cả phiên bản, chip sạc thông minh - Hàng nhập khẩu",249390678,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Phụ Kiện Thiết Bị Đeo Thông Minh,https://tiki.vn/product-p249390678.html?spid=252231621,383898,0.0,0,0,WIWU,2026-04-28 11:04:42
Dây dành cho Apple Watch UNIQ DANTE Mesh Steel Strap Dành Cho Series 1/8/SE Thép Không Gỉ Cao Cấp - Hàng chính hãng,248667357,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Phụ Kiện Thiết Bị Đeo Thông Minh,https://tiki.vn/product-p248667357.html?spid=248667369,940000,0.0,0,1,UNIQ,2026-04-28 11:04:42
Dây Da Đồng Hồ UNIQ Mondain Genuine Leather Strap Dành Cho Apple Watch Series (1~8/ SE) Cổ Điển - Hàng chính hãng,248596728,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Phụ Kiện Thiết Bị Đeo Thông Minh,https://tiki.vn/product-p248596728.html?spid=248596733,920000,0.0,0,0,UNIQ,2026-04-28 11:04:42
"Miếng Dán Màn Hình Kính Cường Lực Cho SamSung  A14 5G, A13 4G/5G, A23 4G/5G, A33, A53, A73, A04, A04s Chính Hãng Glass Pro 9H - Hàng chính Hãng",248026918,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Phụ Kiện Thiết Bị Đeo Thông Minh,https://tiki.vn/product-p248026918.html?spid=248654086,45000,0.0,0,0,Pro Glass,2026-04-28 11:04:42
Dán màn hình cường lực Zeelot Apple Watch 38/40/42/44mm - Hàng chính hãng,217182272,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Phụ Kiện Thiết Bị Đeo Thông Minh,https://tiki.vn/product-p217182272.html?spid=217182278,350000,0.0,0,4,ZEELOT,2026-04-28 11:04:42
Ốp Case Kính Cường Lực Dành Cho Apple Watch Ultra Kai.N Curved Glass - Hàng Chính Hãng,207749646,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Phụ Kiện Thiết Bị Đeo Thông Minh,https://tiki.vn/product-p207749646.html?spid=207749648,190000,0.0,0,0,Kai Nguyễn,2026-04-28 11:04:42
Đồng Hồ Định Vị Trẻ Em Wonlex KT19 - Hàng Chính Hãng,207733573,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Đồng Hồ Thông Minh,https://tiki.vn/product-p207733573.html?spid=207733577,1750000,4.0,1,3,Wonlex,2026-04-28 11:04:42
"Dây Da Đồng Hồ HANNSON LEATHER Dành Cho Apple Watch, Nhiều Màu, Đủ Size - Hàng Chính Hãng",179159379,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Phụ Kiện Thiết Bị Đeo Thông Minh,https://tiki.vn/product-p179159379.html?spid=179159391,289000,5.0,1,3,Hannson Lether,2026-04-28 11:04:42
Dây đeo UNIQ Revix Reversible Magnetic Silicone Strap (38/40/41mm) dành cho Apple Watch 1~7/ SE-Hàng chính hãng,154988151,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Phụ Kiện Thiết Bị Đeo Thông Minh,https://tiki.vn/product-p154988151.html?spid=170117664,830000,5.0,1,1,UNIQ,2026-04-28 11:04:42
"Dây Đồng Hồ Thay Thế Dành Cho Apple Watch 45mm 44mm 42mm 38mm, Chất Liệu Da Bò Cao Cấp Tương Thích Các Phiên Bản Series 7/6/5/4/3/2/1/SE Chính Hãng SAM Leather",150269530,tiki,Thiết Bị Số - Phụ Kiện Số,Thiết Bị Đeo Thông Minh và Phụ Kiện,Phụ Kiện Thiết Bị Đeo Thông Minh,https://tiki.vn/product-p150269530.html?spid=150269538,445000,4.5,16,52,SAM Leather,2026-04-28 11:04:42
